shipment_id,date,route,region,delivery_type,weight_kg,volume_m3,status
GF0017509,2023-10-20,Dubai-Sharjah,Sharjah,Express,3.66,0.0212,Completed
GF0025025,2024-01-23,Abu Dhabi-Muscat,Oman,Express,2.03,0.1067,Completed
GF0007229,2023-03-31,Dubai-Sharjah,Sharjah,Express,0.5,0.0999,Completed
GF0030926,2024-04-26,Dubai-Abu Dhabi,Abu Dhabi,Express,2.09,0.01,Completed
GF0018680,2023-11-07,Dubai-Riyadh,KSA,Standard,30.05,0.1161,Completed
GF0019360,2023-11-13,Dubai-Sharjah,Sharjah,Express,1.63,0.0305,Completed
GF0033025,2024-06-11,Abu Dhabi-Muscat,Oman,Standard,13.29,0.0227,Completed
GF0011267,2023-06-26,Dubai-Riyadh,KSA,Express,1.32,0.0286,Completed
GF0013772,2023-08-22,Dubai-Riyadh,KSA,Standard,13.49,0.015,Completed
GF0006750,2023-03-24,Dubai-RAK,Northern Emirates,Express,2.68,0.01,Completed
GF0009152,2023-05-09,Abu Dhabi-Al Ain,Abu Dhabi,Express,1.81,0.01,Completed
GF0014503,2023-09-05,Dubai-Abu Dhabi,Abu Dhabi,Express,3.38,0.0268,Completed
GF0004086,2023-02-14,Dubai-Riyadh,KSA,Express,1.77,0.01,Completed
GF0002906,2023-01-26,Abu Dhabi-Muscat,Oman,Standard,21.8,0.0139,Completed
GF0024333,2024-01-15,Dubai-Sharjah,Sharjah,Standard,1.94,0.0546,Completed
GF0008673,2023-04-28,Dubai-RAK,Northern Emirates,Standard,0.61,0.0307,Completed
GF0020729,2023-11-30,Dubai-Riyadh,KSA,Express,0.5,0.0248,Completed
GF0009172,2023-05-10,Dubai-Sharjah,Sharjah,Express,6.0,0.0591,Completed
GF0032937,2024-06-07,Abu Dhabi-Al Ain,Abu Dhabi,Standard,26.9,0.01,Completed
GF0023890,2024-01-09,Abu Dhabi-Muscat,Oman,Standard,2.66,0.0949,Completed
GF0019030,2023-11-10,Dubai-RAK,Northern Emirates,Express,0.5,0.0228,Completed
GF0006122,2023-03-15,Abu Dhabi-Muscat,Oman,Standard,5.74,0.0759,Completed
GF0006126,2023-03-15,Dubai-RAK,Northern Emirates,Express,2.53,0.01,Completed
GF0030554,2024-04-18,Dubai-Sharjah,Sharjah,Standard,15.19,0.095,Completed
GF0014623,2023-09-07,Abu Dhabi-Muscat,Oman,Express,5.71,0.01,Completed
GF0016034,2023-09-29,Dubai-RAK,Northern Emirates,Same-Day,4.63,0.0101,Completed
GF0005621,2023-03-08,Dubai-Abu Dhabi,Abu Dhabi,Same-Day,2.34,0.0345,Completed
GF0007809,2023-04-12,Dubai-Sharjah,Sharjah,Express,1.12,0.0944,Completed
GF0017748,2023-10-24,Dubai-Riyadh,KSA,Standard,17.33,0.0328,Completed
GF0016745,2023-10-10,Dubai-Abu Dhabi,Abu Dhabi,Standard,1.32,0.1114,Completed
GF0012479,2023-07-27,Sharjah-Fujairah,Northern Emirates,Standard,0.5,0.0297,Completed
GF0009150,2023-05-09,Abu Dhabi-Muscat,Oman,Standard,1.41,0.109,Completed
GF0029699,2024-03-29,Abu Dhabi-Al Ain,Abu Dhabi,Express,6.07,0.024,Completed
GF0030145,2024-04-08,Dubai-Riyadh,KSA,Standard,0.5,0.0305,Completed
GF0009717,2023-05-22,Dubai-Abu Dhabi,Abu Dhabi,Standard,18.83,0.0561,Completed
GF0014013,2023-08-28,Abu Dhabi-Al Ain,Abu Dhabi,Express,1.52,0.0485,Completed
GF0001055,2023-01-02,Abu Dhabi-Muscat,Oman,Same-Day,0.55,0.01,Completed
GF0018022,2023-10-27,Dubai-Sharjah,Sharjah,Standard,5.78,0.0276,Completed
GF0001302,2023-01-04,Abu Dhabi-Muscat,Oman,Standard,8.98,0.01,Completed
GF0028342,2024-03-11,Dubai-Abu Dhabi,Abu Dhabi,Express,6.83,0.0573,Completed
GF0023195,2023-12-29,Abu Dhabi-Muscat,Oman,Express,0.5,0.0593,Completed
GF0015178,2023-09-15,Sharjah-Fujairah,Northern Emirates,Express,6.67,0.0112,Completed
GF0030296,2024-04-15,Dubai-Riyadh,KSA,Standard,9.23,0.0109,Completed
GF0027631,2024-02-27,Abu Dhabi-Muscat,Oman,Express,5.47,0.0441,Completed
GF0014568,2023-09-06,Dubai-Abu Dhabi,Abu Dhabi,Standard,4.79,0.1144,Completed
GF0032523,2024-05-30,Abu Dhabi-Muscat,Oman,Standard,8.83,0.0644,Completed
GF0030721,2024-04-22,Dubai-Abu Dhabi,Abu Dhabi,Same-Day,0.5,0.0102,Completed
GF0021028,2023-12-05,Dubai-RAK,Northern Emirates,Standard,1.88,0.0934,Completed
GF0021527,2023-12-11,Dubai-Sharjah,Sharjah,Express,3.61,0.01,Completed
GF0020262,2023-11-24,Dubai-Abu Dhabi,Abu Dhabi,Same-Day,2.64,0.01,Completed
GF0013394,2023-08-15,Dubai-Riyadh,KSA,Express,2.36,0.0336,Completed
GF0011478,2023-07-03,Abu Dhabi-Muscat,Oman,Standard,8.21,0.0101,Completed
GF0011453,2023-07-03,Abu Dhabi-Muscat,Oman,Standard,7.49,0.0153,Completed
GF0006240,2023-03-16,Dubai-Abu Dhabi,Abu Dhabi,Standard,0.7,0.01,Completed
GF0023574,2024-01-04,Dubai-Sharjah,Sharjah,Standard,16.38,0.033,Completed
GF0011488,2023-07-04,Dubai-Sharjah,Sharjah,Express,2.64,0.0145,Completed
GF0024321,2024-01-15,Dubai-Riyadh,KSA,Standard,9.03,0.0169,Completed
GF0024624,2024-01-18,Dubai-Abu Dhabi,Abu Dhabi,Express,1.19,0.075,Completed
GF0017282,2023-10-17,Abu Dhabi-Al Ain,Abu Dhabi,Standard,0.5,0.0261,Completed
GF0015124,2023-09-14,Dubai-Sharjah,Sharjah,Standard,2.21,0.0846,Completed
GF0027329,2024-02-22,Abu Dhabi-Al Ain,Abu Dhabi,Same-Day,2.42,0.01,Completed
GF0030773,2024-04-23,Sharjah-Fujairah,Northern Emirates,Standard,24.52,0.01,Completed
GF0011160,2023-06-22,Abu Dhabi-Al Ain,Abu Dhabi,Standard,3.59,0.0521,Completed
GF0019977,2023-11-21,Dubai-Abu Dhabi,Abu Dhabi,Standard,1.2,0.0217,Completed
GF0028693,2024-03-15,Sharjah-Fujairah,Northern Emirates,Standard,0.5,0.0792,Completed
GF0019777,2023-11-17,Abu Dhabi-Muscat,Oman,Express,1.91,0.0652,Completed
GF0017907,2023-10-26,Abu Dhabi-Al Ain,Abu Dhabi,Express,3.58,0.01,Completed
GF0007376,2023-04-04,Sharjah-Fujairah,Northern Emirates,Standard,10.41,0.0689,Completed
GF0032364,2024-05-27,Dubai-Sharjah,Sharjah,Express,0.5,0.01,Completed
GF0007981,2023-04-14,Abu Dhabi-Al Ain,Abu Dhabi,Standard,9.45,0.01,Completed
GF0024061,2024-01-10,Abu Dhabi-Muscat,Oman,Standard,12.07,0.01,Completed
GF0004900,2023-02-24,Dubai-Abu Dhabi,Abu Dhabi,Express,12.81,0.01,Completed
GF0033277,2024-06-18,Sharjah-Fujairah,Northern Emirates,Express,0.88,0.01,Completed
GF0013891,2023-08-24,Dubai-RAK,Northern Emirates,Standard,0.5,0.0277,Completed
GF0022969,2023-12-27,Dubai-Riyadh,KSA,Express,0.96,0.0393,Completed
GF0022508,2023-12-21,Sharjah-Fujairah,Northern Emirates,Express,5.91,0.01,Completed
GF0025340,2024-01-26,Dubai-Riyadh,KSA,Standard,8.36,0.0679,Completed
GF0024954,2024-01-22,Abu Dhabi-Al Ain,Abu Dhabi,Express,5.51,0.0303,Completed
GF0012314,2023-07-24,Dubai-Riyadh,KSA,Standard,6.38,0.01,Completed
GF0024161,2024-01-11,Abu Dhabi-Al Ain,Abu Dhabi,Standard,8.14,0.0932,Completed
GF0029732,2024-04-01,Dubai-RAK,Northern Emirates,Standard,3.09,0.01,Completed
GF0011161,2023-06-22,Dubai-Abu Dhabi,Abu Dhabi,Express,3.59,0.0265,Completed
GF0018055,2023-10-29,Abu Dhabi-Al Ain,Abu Dhabi,Standard,0.5,0.0276,Completed
GF0005188,2023-03-01,Abu Dhabi-Muscat,Oman,Express,6.46,0.0152,Completed
GF0001666,2023-01-10,Abu Dhabi-Al Ain,Abu Dhabi,Standard,17.8,0.0219,Completed
GF0004266,2023-02-15,Abu Dhabi-Al Ain,Abu Dhabi,Express,1.94,0.0404,Completed
GF0028842,2024-03-19,Dubai-RAK,Northern Emirates,Express,0.78,0.01,Completed
GF0009472,2023-05-17,Dubai-Sharjah,Sharjah,Express,1.68,0.0164,Completed
GF0010911,2023-06-18,Dubai-Riyadh,KSA,Express,3.78,0.01,Completed
GF0028523,2024-03-13,Dubai-Riyadh,Unknown,Standard,10.78,0.0276,Completed
GF0026475,2024-02-10,Dubai-Riyadh,KSA,Express,7.8,0.0668,Completed
GF0025071,2024-01-23,Abu Dhabi-Al Ain,Abu Dhabi,Express,2.63,0.0167,Completed
GF0023415,2024-01-03,Abu Dhabi-Muscat,Oman,Standard,6.9,0.0281,Completed
GF0007238,2023-03-31,Dubai-Riyadh,KSA,Express,7.38,0.027,Completed
GF0016183,2023-10-03,Abu Dhabi-Muscat,Oman,Standard,8.02,0.0112,Completed
GF0008350,2023-04-24,Dubai-Sharjah,Sharjah,Standard,0.5,0.0654,Completed
GF0025214,2024-01-25,Dubai-Riyadh,KSA,Express,1.2,0.0861,Completed
GF0007254,2023-03-31,Dubai-Abu Dhabi,Abu Dhabi,Standard,27.78,0.059,Completed
GF0019290,2023-11-13,Abu Dhabi-Al Ain,Abu Dhabi,Standard,4.37,0.0276,Completed
GF0013234,2023-08-11,Dubai-Sharjah,Sharjah,Standard,0.67,0.0113,Completed
GF0013015,2023-08-08,Abu Dhabi-Muscat,Oman,Standard,11.24,0.0241,Completed
GF0029714,2024-03-29,Dubai-Riyadh,KSA,Same-Day,1.01,0.01,Completed
GF0004818,2023-02-23,Dubai-Sharjah,Sharjah,Express,1.36,0.0276,Completed
GF0007269,2023-04-03,Dubai-Sharjah,Sharjah,Standard,1.98,0.0414,Completed
GF0005300,2023-03-02,Abu Dhabi-Muscat,Oman,Express,2.96,0.024,Completed
GF0006569,2023-03-22,Dubai-RAK,Northern Emirates,Same-Day,2.32,0.01,Completed
GF0015388,2023-09-19,Sharjah-Fujairah,Northern Emirates,Standard,8.67,0.0802,Completed
GF0008941,2023-05-04,Abu Dhabi-Al Ain,Abu Dhabi,Express,0.5,0.0184,Completed
GF0005164,2023-02-28,Dubai-Abu Dhabi,Abu Dhabi,Express,3.14,0.0149,Completed
GF0028607,2024-03-14,Sharjah-Fujairah,Northern Emirates,Standard,5.98,0.0107,Completed
GF0020963,2023-12-05,Abu Dhabi-Muscat,Oman,Standard,9.95,0.0195,Completed
GF0020216,2023-11-23,Dubai-Riyadh,KSA,Standard,1.63,0.0559,Completed
GF0022833,2023-12-26,Dubai-RAK,Northern Emirates,Express,2.54,0.0145,Completed
GF0020856,2023-12-02,Dubai-RAK,Northern Emirates,Standard,8.19,0.042,Completed
GF0023711,2024-01-06,Abu Dhabi-Al Ain,Abu Dhabi,Standard,2.2,0.0554,Completed
GF0017521,2023-10-20,Abu Dhabi-Muscat,Oman,Standard,2.9,0.0226,Completed
GF0008043,2023-04-17,Abu Dhabi-Muscat,Oman,Express,5.31,0.0242,Completed
GF0005892,2023-03-13,Dubai-Abu Dhabi,Abu Dhabi,Same-Day,3.09,0.014,Completed
GF0019564,2023-11-15,Sharjah-Fujairah,Northern Emirates,Express,2.01,0.0317,Completed
GF0025114,2024-01-24,Sharjah-Fujairah,Northern Emirates,Express,2.77,0.0549,Completed
GF0020561,2023-11-29,Abu Dhabi-Al Ain,Abu Dhabi,Same-Day,0.5,0.01,Completed
GF0005854,2023-03-13,Abu Dhabi-Al Ain,Abu Dhabi,Express,0.69,0.01,Completed
GF0005637,2023-03-08,Dubai-Sharjah,Sharjah,Standard,13.04,0.0748,Completed
GF0022499,2023-12-21,Dubai-Sharjah,Sharjah,Standard,6.5,0.0273,Completed
GF0010550,2023-06-09,Dubai-Abu Dhabi,Abu Dhabi,Standard,15.15,0.0144,Completed
GF0032703,2024-06-03,Sharjah-Fujairah,Northern Emirates,Standard,11.62,0.0101,Completed
GF0025032,2024-01-23,Dubai-Sharjah,Sharjah,Express,1.06,0.0122,Completed
GF0021645,2023-12-12,Sharjah-Fujairah,Northern Emirates,Standard,2.54,0.0221,Completed
GF0029920,2024-04-03,Dubai-RAK,Northern Emirates,Express,4.21,0.054,Completed
GF0030118,2024-04-05,Dubai-RAK,Northern Emirates,Standard,3.82,0.0532,Completed
GF0024386,2024-01-15,Abu Dhabi-Al Ain,Abu Dhabi,Standard,4.11,0.0692,Completed
GF0026934,2024-02-16,Dubai-Sharjah,Sharjah,Standard,6.48,0.0391,Completed
GF0007941,2023-04-13,Sharjah-Fujairah,Northern Emirates,Express,3.49,0.037,Completed
GF0009017,2023-05-05,Abu Dhabi-Al Ain,Abu Dhabi,Standard,9.29,0.0623,Completed
GF0023625,2024-01-05,Abu Dhabi-Al Ain,Abu Dhabi,Express,6.75,0.0273,Completed
GF0007949,2023-04-13,Dubai-RAK,Northern Emirates,Express,0.5,0.01,Completed
GF0007881,2023-04-13,Dubai-Riyadh,KSA,Standard,10.33,0.01,Completed
GF0016781,2023-10-10,Dubai-Riyadh,KSA,Express,1.15,0.0257,Completed
GF0021914,2023-12-15,Dubai-Sharjah,Sharjah,Standard,16.55,0.0913,Completed
GF0027698,2024-02-28,Abu Dhabi-Al Ain,Abu Dhabi,Standard,2.18,0.1135,Completed
GF0005673,2023-03-09,Dubai-Riyadh,KSA,Standard,11.38,0.0185,Completed
GF0007996,2023-04-14,Abu Dhabi-Al Ain,Abu Dhabi,Standard,8.02,0.0977,Completed
GF0002252,2023-01-18,Abu Dhabi-Muscat,Oman,Express,3.87,0.0161,Completed
GF0012470,2023-07-27,Sharjah-Fujairah,Northern Emirates,Express,2.96,0.0276,Completed
GF0020758,2023-11-30,Dubai-Riyadh,KSA,Express,0.5,0.01,Completed
GF0020198,2023-11-23,Dubai-Riyadh,KSA,Standard,6.97,0.0109,Completed
GF0022103,2023-12-18,Sharjah-Fujairah,Northern Emirates,Standard,4.99,0.0116,Completed
GF0023928,2024-01-09,Dubai-Abu Dhabi,Abu Dhabi,Standard,1.79,0.01,Completed
GF0011040,2023-06-20,Abu Dhabi-Al Ain,Abu Dhabi,Express,0.65,0.01,Completed
GF0005858,2023-03-13,Sharjah-Fujairah,Northern Emirates,Express,2.35,0.01,Completed
GF0009427,2023-05-16,Dubai-Sharjah,Sharjah,Standard,14.24,0.0624,Completed
GF0018461,2023-11-03,Abu Dhabi-Muscat,Oman,Same-Day,3.61,0.01,Completed
GF0011176,2023-06-23,Dubai-Riyadh,KSA,Standard,6.9,0.063,Completed
GF0005363,2023-03-03,Dubai-Riyadh,KSA,Standard,10.23,0.01,Completed
GF0029538,2024-03-27,Abu Dhabi-Al Ain,Abu Dhabi,Standard,1.79,0.0185,Completed
GF0030109,2024-04-05,Dubai-Abu Dhabi,Abu Dhabi,Express,1.71,0.0169,Completed
GF0026249,2024-02-08,Dubai-Riyadh,KSA,Express,5.53,0.01,Completed
GF0017633,2023-10-23,Sharjah-Fujairah,Northern Emirates,Same-Day,0.87,0.01,Completed
GF0015489,2023-09-20,Dubai-RAK,Northern Emirates,Express,1.42,0.01,Completed
GF0008239,2023-04-19,Dubai-Abu Dhabi,Abu Dhabi,Express,13.26,0.0153,Completed
GF0015430,2023-09-20,Dubai-Sharjah,Sharjah,Standard,39.75,0.08,Completed
GF0004419,2023-02-17,Abu Dhabi-Muscat,Oman,Standard,1.57,0.1045,Completed
GF0011015,2023-06-20,Dubai-RAK,Northern Emirates,Standard,11.11,0.0423,Completed
GF0033235,2024-06-16,Abu Dhabi-Al Ain,Abu Dhabi,Express,3.3,0.0605,Completed
GF0005544,2023-03-07,Dubai-Sharjah,Sharjah,Standard,5.59,0.0373,Completed
GF0022949,2023-12-27,Sharjah-Fujairah,Northern Emirates,Same-Day,1.33,0.0106,Completed
GF0025323,2024-01-26,Abu Dhabi-Muscat,Oman,Standard,6.5,0.0253,Completed
GF0018100,2023-10-30,Dubai-Riyadh,KSA,Same-Day,0.5,0.0106,Completed
GF0013338,2023-08-14,Abu Dhabi-Al Ain,Abu Dhabi,Same-Day,2.29,0.01,Completed
GF0003048,2023-01-30,Dubai-Riyadh,KSA,Standard,9.72,0.01,Completed
GF0006997,2023-03-29,Dubai-Sharjah,Sharjah,Express,1.02,0.01,Completed
GF0023984,2024-01-10,Abu Dhabi-Muscat,Oman,Standard,31.36,0.0654,Completed
GF0016444,2023-10-06,Dubai-Abu Dhabi,Abu Dhabi,Same-Day,0.5,0.01,Completed
GF0005809,2023-03-10,Dubai-RAK,Northern Emirates,Standard,9.67,0.0756,Completed
GF0004636,2023-02-21,Dubai-Abu Dhabi,Abu Dhabi,Standard,31.46,0.0473,Completed
GF0024524,2024-01-17,Abu Dhabi-Al Ain,Abu Dhabi,Standard,2.38,0.0154,Completed
GF0024574,2024-01-17,Abu Dhabi-Muscat,Oman,Standard,5.42,0.0208,Completed
GF0018844,2023-11-08,Dubai-Riyadh,KSA,Express,1.87,0.01,Completed
GF0006989,2023-03-29,Dubai-Sharjah,Sharjah,Express,2.88,0.0166,Completed
GF0010860,2023-06-16,Dubai-Sharjah,Sharjah,Express,6.17,0.0584,Completed
GF0028332,2024-03-10,Dubai-Abu Dhabi,Abu Dhabi,Express,3.49,0.0173,Completed
GF0030189,2024-04-09,Dubai-RAK,Northern Emirates,Express,1.13,0.0576,Completed
GF0016158,2023-10-02,Dubai-Riyadh,KSA,Same-Day,5.94,0.01,Completed
GF0009175,2023-05-10,Dubai-RAK,Northern Emirates,Standard,11.51,0.01,Completed
GF0001404,2023-01-05,Sharjah-Fujairah,Unknown,Standard,4.49,0.0222,Completed
GF0001384,2023-01-05,Dubai-RAK,Northern Emirates,Same-Day,2.47,0.01,Completed
GF0011344,2023-06-27,Sharjah-Fujairah,Northern Emirates,Standard,16.37,0.0615,Completed
GF0021384,2023-12-09,Dubai-RAK,Northern Emirates,Standard,12.93,0.0833,Completed
GF0014772,2023-09-10,Dubai-RAK,Northern Emirates,Standard,2.36,0.01,Completed
GF0022168,2023-12-18,Abu Dhabi-Muscat,Oman,Standard,18.34,0.0191,Completed
GF0007938,2023-04-13,Abu Dhabi-Muscat,Oman,Standard,12.93,0.0464,Completed
GF0007970,2023-04-14,Abu Dhabi-Al Ain,Abu Dhabi,Standard,3.25,0.1051,Completed
GF0021309,2023-12-08,Dubai-Riyadh,KSA,Standard,27.26,0.0395,Completed
GF0005158,2023-02-28,Dubai-Sharjah,Sharjah,Standard,0.61,0.0285,Completed
GF0024833,2024-01-20,Dubai-RAK,Northern Emirates,Standard,10.18,0.0781,Completed
GF0031474,2024-05-08,Abu Dhabi-Muscat,Oman,Standard,2.01,0.069,Completed
GF0014550,2023-09-06,Dubai-Abu Dhabi,Abu Dhabi,Express,2.36,0.0221,Completed
GF0009415,2023-05-16,Abu Dhabi-Muscat,Oman,Standard,23.93,0.01,Completed
GF0003193,2023-01-31,Dubai-Sharjah,Sharjah,Express,3.83,0.0198,Completed
GF0028712,2024-03-15,Sharjah-Fujairah,Northern Emirates,Express,4.84,0.0126,Completed
GF0030045,2024-04-05,Sharjah-Fujairah,Northern Emirates,Standard,10.62,0.0631,Completed
GF0027400,2024-02-23,Abu Dhabi-Al Ain,Abu Dhabi,Standard,16.01,0.01,Completed
GF0002015,2023-01-16,Dubai-Abu Dhabi,Abu Dhabi,Standard,8.47,0.01,Completed
GF0006124,2023-03-15,Dubai-Abu Dhabi,Abu Dhabi,Express,4.41,0.0367,Completed
GF0030548,2024-04-18,Dubai-Abu Dhabi,Abu Dhabi,Express,1.65,0.0254,Completed
GF0026373,2024-02-09,Dubai-Riyadh,KSA,Standard,1.83,0.0541,Completed
GF0020255,2023-11-24,Dubai-Abu Dhabi,Abu Dhabi,Same-Day,1.14,0.0624,Completed
GF0019222,2023-11-11,Abu Dhabi-Al Ain,Abu Dhabi,Standard,4.21,0.0657,Completed
GF0005804,2023-03-10,Dubai-RAK,Northern Emirates,Standard,2.55,0.0591,Completed
GF0017639,2023-10-23,Dubai-Sharjah,Sharjah,Standard,9.16,0.0619,Completed
GF0024410,2024-01-16,Dubai-Sharjah,Sharjah,Standard,10.02,0.0434,Completed
GF0006713,2023-03-23,Dubai-Sharjah,Sharjah,Same-Day,1.19,0.01,Completed
GF0013677,2023-08-21,Sharjah-Fujairah,Northern Emirates,Standard,2.5,0.01,Completed
GF0020708,2023-11-30,Abu Dhabi-Muscat,Oman,Same-Day,0.5,0.01,Completed
GF0025098,2024-01-24,Dubai-Riyadh,KSA,Standard,0.55,0.1154,Completed
GF0002581,2023-01-23,Dubai-Riyadh,KSA,Standard,0.5,0.019,Completed
GF0028532,2024-03-13,Dubai-Riyadh,KSA,Express,0.5,0.0494,Completed
GF0018308,2023-11-01,Dubai-RAK,Northern Emirates,Standard,3.02,0.0977,Completed
GF0032471,2024-05-29,Sharjah-Fujairah,Northern Emirates,Express,1.72,0.0123,Completed
GF0003779,2023-02-08,Dubai-Riyadh,KSA,Same-Day,3.87,0.0138,Completed
GF0028084,2024-03-06,Dubai-RAK,Northern Emirates,Express,1.37,0.028,Completed
GF0025275,2024-01-25,Abu Dhabi-Al Ain,Abu Dhabi,Express,0.72,0.01,Completed
GF0023516,2024-01-04,Dubai-Riyadh,KSA,Same-Day,0.99,0.0155,Completed
GF0014216,2023-08-31,Dubai-Riyadh,KSA,Standard,7.41,0.0751,Completed
GF0006320,2023-03-17,Dubai-RAK,Northern Emirates,Standard,3.24,0.0248,Completed
GF0008312,2023-04-20,Abu Dhabi-Al Ain,Abu Dhabi,Standard,5.67,0.0699,Completed
GF0015837,2023-09-27,Abu Dhabi-Al Ain,Abu Dhabi,Same-Day,0.5,0.011,Completed
GF0007042,2023-03-29,Abu Dhabi-Muscat,Oman,Standard,12.92,0.018,Completed
GF0005835,2023-03-13,Dubai-Sharjah,Sharjah,Express,0.78,0.01,Completed
GF0029712,2024-03-29,Dubai-RAK,Northern Emirates,Standard,10.58,0.0617,Completed
GF0005964,2023-03-14,Dubai-Riyadh,KSA,Standard,7.41,0.0345,Completed
GF0028355,2024-03-11,Dubai-RAK,Northern Emirates,Express,10.78,0.0418,Completed
GF0008483,2023-04-25,Abu Dhabi-Muscat,Oman,Standard,0.67,0.0269,Completed
GF0020129,2023-11-23,Dubai-Riyadh,KSA,Express,1.65,0.01,Completed
GF0024203,2024-01-12,Dubai-Sharjah,Sharjah,Express,4.38,0.01,Completed
GF0010337,2023-06-05,Dubai-Abu Dhabi,Abu Dhabi,Standard,0.96,0.0276,Completed
GF0030703,2024-04-22,Dubai-Abu Dhabi,Abu Dhabi,Standard,9.24,0.0294,Completed
GF0021852,2023-12-14,Dubai-Sharjah,Sharjah,Standard,2.36,0.0409,Completed
GF0024959,2024-01-22,Dubai-RAK,Northern Emirates,Same-Day,3.32,0.0133,Completed
GF0028595,2024-03-14,Dubai-Sharjah,Sharjah,Same-Day,0.69,0.01,Completed
GF0025933,2024-02-03,Abu Dhabi-Al Ain,Abu Dhabi,Express,3.95,0.0125,Completed
GF0022447,2023-12-20,Dubai-Riyadh,KSA,Standard,2.03,0.0368,Completed
GF0012023,2023-07-14,Dubai-RAK,Northern Emirates,Express,2.12,0.0399,Completed
GF0011975,2023-07-14,Dubai-Abu Dhabi,Abu Dhabi,Express,3.87,0.0446,Completed
GF0002353,2023-01-19,Dubai-Abu Dhabi,Abu Dhabi,Standard,4.05,0.0169,Completed
GF0025504,2024-01-29,Sharjah-Fujairah,Northern Emirates,Standard,11.06,0.1126,Completed
GF0020087,2023-11-22,Abu Dhabi-Muscat,Oman,Same-Day,1.54,0.01,Completed
GF0004330,2023-02-16,Abu Dhabi-Muscat,Oman,Standard,0.5,0.0336,Completed
GF0012829,2023-08-04,Abu Dhabi-Muscat,Oman,Standard,6.49,0.011,Completed
GF0020968,2023-12-05,Abu Dhabi-Al Ain,Abu Dhabi,Express,3.77,0.0599,Completed
GF0032970,2024-06-10,Abu Dhabi-Al Ain,Abu Dhabi,Same-Day,0.5,0.01,Completed
GF0006645,2023-03-22,Dubai-Sharjah,Sharjah,Standard,0.5,0.01,Completed
GF0007190,2023-03-31,Dubai-Abu Dhabi,Abu Dhabi,Express,1.7,0.0688,Completed
GF0016761,2023-10-10,Sharjah-Fujairah,Northern Emirates,Standard,10.42,0.0189,Completed
GF0012704,2023-08-02,Dubai-RAK,Northern Emirates,Standard,18.29,0.0137,Completed
GF0014843,2023-09-11,Dubai-Riyadh,KSA,Express,12.71,0.0276,Completed
GF0031354,2024-05-06,Abu Dhabi-Al Ain,Abu Dhabi,Express,5.04,0.01,Completed
GF0026826,2024-02-15,Dubai-Sharjah,Sharjah,Express,0.81,0.01,Completed
GF0022732,2023-12-25,Dubai-Sharjah,Sharjah,Express,1.4,0.01,Completed
GF0012003,2023-07-14,Dubai-Riyadh,KSA,Standard,1.74,0.0879,Completed
GF0029874,2024-04-03,Dubai-Sharjah,Sharjah,Same-Day,9.32,0.0308,Completed
GF0028509,2024-03-13,Abu Dhabi-Muscat,Oman,Standard,14.17,0.0137,Completed
GF0030844,2024-04-24,Abu Dhabi-Al Ain,Abu Dhabi,Express,9.0,0.0567,Completed
GF0005910,2023-03-14,Dubai-Riyadh,KSA,Express,10.13,0.0386,Completed
GF0002852,2023-01-26,Sharjah-Fujairah,Northern Emirates,Express,10.63,0.0184,Completed
GF0032391,2024-05-28,Abu Dhabi-Al Ain,Abu Dhabi,Express,4.87,0.0276,Completed
GF0013972,2023-08-25,Dubai-Riyadh,KSA,Express,11.02,0.0785,Completed
GF0033622,2024-06-26,Dubai-Sharjah,Sharjah,Standard,4.52,0.0127,Completed
GF0017517,2023-10-20,Dubai-Abu Dhabi,Abu Dhabi,Standard,2.6,0.01,Completed
GF0014428,2023-09-04,Dubai-Riyadh,KSA,Express,4.32,0.0331,Completed
GF0018312,2023-11-01,Dubai-Abu Dhabi,Abu Dhabi,Express,3.57,0.0455,Completed
GF0001823,2023-01-12,Abu Dhabi-Muscat,Oman,Standard,1.2,0.0515,Completed
GF0024960,2024-01-22,Dubai-Riyadh,KSA,Same-Day,6.97,0.0189,Completed
GF0029016,2024-03-20,Dubai-RAK,Northern Emirates,Standard,12.71,0.0468,Completed
GF0002531,2023-01-23,Abu Dhabi-Al Ain,Abu Dhabi,Standard,2.0,0.0104,Completed
GF0001504,2023-01-06,Abu Dhabi-Al Ain,Abu Dhabi,Express,5.43,0.01,Completed
GF0029861,2024-04-02,Abu Dhabi-Al Ain,Abu Dhabi,Standard,8.21,0.117,Completed
GF0015683,2023-09-25,Abu Dhabi-Muscat,Oman,Standard,0.58,0.01,Completed
GF0011188,2023-06-23,Dubai-Sharjah,Sharjah,Standard,3.24,0.045,Completed
GF0007530,2023-04-06,Dubai-RAK,Northern Emirates,Standard,1.32,0.01,Completed
GF0020456,2023-11-28,Abu Dhabi-Al Ain,Abu Dhabi,Standard,3.4,0.0623,Completed
GF0011150,2023-06-22,Abu Dhabi-Al Ain,Abu Dhabi,Standard,15.5,0.0841,Completed
GF0010576,2023-06-09,Sharjah-Fujairah,Northern Emirates,Express,4.15,0.01,Completed
GF0014116,2023-08-29,Dubai-Abu Dhabi,Abu Dhabi,Express,3.24,0.0169,Completed
GF0026031,2024-02-05,Dubai-Sharjah,Sharjah,Standard,15.32,0.01,Completed
GF0024003,2024-01-10,Abu Dhabi-Al Ain,Abu Dhabi,Standard,28.97,0.0801,Completed
GF0031355,2024-05-06,Dubai-Riyadh,KSA,Standard,22.85,0.033,Completed
